ConsolidatedWarehouseID,PIMCoreWarehouseID,Name,isSeller,isSweepable,IsSatellite,IsResupplier,IsBDWP,IsCustomerPickup,PostalCode,Deleted,Address,City,StateProv,CountryID,BDWPName,CarrierID,AliasName,ContactFirstName,ContactLastName,Phone,Email,Fax,IsSchneiderRating
2000101,69729,Daltile - Ontario CA,TRUE,,,,0,0,91761,0,3625 E. Jurupa St,Ontario,CA,225,,,S - Daltile - Ontario - CA - 91761,Jack,Tucker,(909) 937-6473,,,
2000102,69731,Daltile - Orlando FL,TRUE,,,,0,0,32808,0,4311 Shader Rd. Ste #400,Orlando,FL,225,,,S - Daltile - Orlando - FL - 32808,Rachel,Curry,518-452-4771,rachel.curry@daltile.com,518-452-5595,
2000103,69733,Daltile - Pembroke Park FL,TRUE,,,,0,0,33023,0,3375 SW 24th Street,Pembroke Park,FL,225,,,S - Daltile - Pembroke Park - FL - 33023,"Jeff, Julio","Bove, Reyes",954-989-7910,,,
2000104,69735,Daltile - Philadelphia PA,TRUE,,,,0,-1,19146,0,2019 Washington Ave.,Philadelphia,PA,225,,,S - Daltile - Philadelphia - PA - 19146,Matt,Kaspar,215 546 8453,,215 546 4677,
2000105,69737,Daltile - Phoenix AZ,TRUE,,,,0,0,85034,0,2440 South 8th Place Ste #1,Phoenix,AZ,225,,,S - Daltile - Phoenix - AZ - 85034,Tony,Reinhofer,602 252 5357,,602 340 0344,
2000106,69739,Daltile - San Antonio TX,TRUE,,,,0,0,78216,0,1119 Arion Parkway,San Antonio,TX,225,,,S - Daltile - San Antonio - TX - 78216,Rachel,Curry,518-452-4771,rachel.curry@daltile.com,518-452-5595,
2000107,69741,Daltile - San Diego CA,TRUE,,,,0,0,92111,0,7484 Raytheon Rd,San Diego,CA,225,,,S - Daltile - San Diego - CA - 92111,Rachel,Curry,518-452-4771,rachel.curry@daltile.com,518-452-5595,
2000108,69743,Daltile - San Jose CA,TRUE,,,,0,0,95131,0,2549 Zanker Rd.,San Jose,CA,225,,,S - Daltile - San Jose - CA - 95131,Mitch,Iddings,407 435 1566,,408 435 5090,
2000109,69745,Daltile - Seattle WA,TRUE,,,,0,0,98108,0,540 S. Front St.,Seattle,WA,225,,,S - Daltile - Seattle - WA - 98108,Rachel,Curry,518-452-4771,rachel.curry@daltile.com,518-452-5595,
2000110,69747,Daltile - Spring TX,TRUE,,,,0,0,77386,0,325 Spring Hill Dr.,Spring,TX,225,,,S - Daltile - Spring - TX - 77386,Ben,Redding,281 296 2992,,281 419 5380,
2000111,69749,Daltile - St. Louis MO,TRUE,,,,0,0,63146,0,2059 Westport Center Drive,St. Louis,MO,225,,,S - Daltile - St. Louis - MO - 63146,Rachel,Curry,518-452-4771,rachel.curry@daltile.com,518-452-5595,
2000112,69751,Daltile - Sunnyvale TX,TRUE,,,,0,0,75182,0,199 Planters Rd.,Sunnyvale,TX,225,,,S - Daltile - Sunnyvale - TX - 75182,James,Washington,972-203-0200,sandy_mcgowan@mohawkind.com;ce.wellborn@daltile.com;CS@daltile.com,,
2000113,69753,Daltile - Tampa FL,TRUE,,,,0,0,33634,0,8508 Benjamin Rd. Ste A,Tampa,FL,225,,,S - Daltile - Tampa - FL - 33634,Rachel,Curry,518-452-4771,rachel.curry@daltile.com,518-452-5595,
2000114,69755,Daltile - Toronto ON,TRUE,,,,0,0,L4K5M8,0,40 Graniteridge Rd. Unit 1,Concord,ON,9,,,S - Daltile - Toronto - Concord - ON - L4K5M8,John,Forewell,905 738 2099,,905 738 1698,
2000115,69757,Daltile - Van Nuys CA,TRUE,,,,0,-1,91405,0,7901 Sepulveda Blvd.,Van Nuys,CA,225,,,S - Daltile - Van Nuys - CA - 91405,Todd,Phifer,818 787 3224,,818 787 3248,
2000116,69759,Daltile - Vancouver BC,TRUE,,,,0,0,V5M4H4,0,2770 Bentall Street,Vancouver,BC,9,,,S - Daltile - Vancouver - BC - V5M4H4,Brian,Unrau,604 251 8995,,604 251 3987,
2000117,70238,Dalton - Main Warehouse,TRUE,,,,0,0,30721,0,2216 Abutment Road,Dalton,GA,225,,,S - Barrett Carpet Mills - Main Warehouse - Dalton - GA - 30721,"Paul, Jackie","Kirkpatrick, Selk",1-800-241-4064,paul.kirkpatrick@krausflooring.com;Jackie.Selk@krausflooring.com;clashipgroup@krausflooring.com,(706) 277.3250,
2000118,69768,Danfoss ON,TRUE,,,,0,0,L5N2W3,0,6711 Mississauga Road Suite 410,Mississauga,ON,9,,,S - Danfoss - Mississauga - ON - L5N2W3,Patty,Reynard,905 285 2050,patty_reynard@danfoss.com;CustServLX@danfoss.com,416 352 5981,
2000119,69770,Danfoss TN,TRUE,,,,0,0,37357,0,9941 Manchester Highway,Morrison,TN,225,,,S - Danfoss - Morrison - TN - 37357,Sally,Butcher,931 635 3561,sally_butcher@danfoss.com,931 635 3405,
2000120,69774,Dekorman-LA,TRUE,,,,0,-1,91767,0,189 Gentry St,Pomona,CA,225,,,S - Dekorman-LA - Pomona - CA - 91767,Weidong,Cai,,,,
2000121,70548,Denizli,TRUE,,,,0,0,,0,"Saraylar Mah. 498 Sk. 18/79, Merkez",Denizli,,213,,,S - Denizli,"Halit Mustafa, Ayse","Ozkan, Coban",90-258-5644701,mustafa@pamukkalemermer.com;ayse.coban@pamukkalemermer.com,90-258-5644710,
2000122,69783,DESIGN SQUARE GMC SPA,TRUE,,,,0,0,19034,0,Via Fossone Basso 8,Isola di Ortonovo,La Spezia,87,,,S - DESIGN SQUARE GMC SPA - Isola di Ortonovo - La Spezia - 19034,Gabriele,Grassi,01139 0187 661680,ggrassi@gmcspa.com,,
2000123,70447,Desoto Sales,TRUE,,,,0,0,94545,0,25523 Seaboard Lane,Hayward,CA,225,,,S - Desoto Sales - Hayward - CA - 94545,Appointment,Phone,,,,
2000124,70047,"Devcom MFG, LLC - CO Location",TRUE,,,,0,0,80301,0,4699 Nautilus Ct. S.,Boulder,CO,225,,,"S - Devcom MFG, LLC - Boulder - CO - 80301",Tom,Hauck,720-340-6135,thauck@devcomtape.com,,
2000125,70049,"Devcom MFG, LLC - PA Location",TRUE,,,,0,0,18045,0,1326 Tatamy Rd,Easton,PA,225,,,"S - Devcom MFG, LLC - Easton - PA - 18045",Tom,Hauck,610-252-2161,thauck@devcomtape.com,,
2000126,69788,DeZign North America LLC,TRUE,,,,0,0,30720,0,3369 Carpet Capital Drive,Dalton,GA,225,,,S - DeZign North America LLC - Dalton - GA - 30720,Glenda,Stephenson,706-370-7673,paige@dezignnorthamerica.com;barron.frith@chinafloors.com;keith.ritter@chinafloors.com,706-428-3828,
2000127,69797,DIN d.o.o,TRUE,,,,0,0,10315,0,Park hrvatskih mucenika 4,Novoselec,Zagrebacka Zupanija,28,,,S - DIN d.o.o - Novoselec - Zagrebacka Zupanija - 10315,Ivo Padovan,Drazen Svetina,385/1-2897-710,prodaja@din.hr,385/1-2897-006,
2000128,69792,DinoFlex Group LP,TRUE,,,,0,0,V1E4S1,0,5590 - 46th Ave. S.E.,Salmon Arm,BC,9,,,S - DinoFlex Group LP - Salmon Arm - BC - V1E4S1,Heather,Mackey,250-832-7780,logistics@dinoflex.com;johndavies@builddirect.com;mhaskell@dinoflex.com,250-832-7103,
2000129,69804,Diversified Industries,TRUE,,,,0,0,8085,0,121 High Hill Road,Swedesboro,NJ,225,,,S - Diversified Industries - Swedesboro - NJ - 8085,Bill,Kahn,856-662-1981,dglans@diversifiedindustries.com;lmckeage@diversifiedindustries.com,856-662-1981,
2000130,69811,Dritac Flooring Products LLC,TRUE,,,,0,0,7012,0,60 Webro Road,Clifton,NJ,225,,,S - Dritac Flooring Products LLC - Clifton - NJ - 7012,Chuck,Hall,201-602-6289,,,
2000131,69913,Dulles,TRUE,,,,0,0,20166,0,22701 Dulles Summit Road,Dulles,VA,225,,,S - Dulles - VA - 20166,Marie,,703 481-1150,msaucedo@emilamerica.com;gbush@emilamerica.com,703 481-1160,
2000132,69817,Dural USA,TRUE,TRUE,,,0,0,30755,0,711 N Varnell Rd,Tunnel Hill,GA,225,,,S - Dural USA - Tunnel Hill - GA - 30755,Scott,Carroll,423-531-7590,jakekerr@duralusa.us;scottcarroll@duralusa.us;lanacambron@duralusa.us,423-531-7589,
2000137,69942,Eagle Warehouse,TRUE,TRUE,,,0,0,43064,0,8400 Industrial Pkwy.,Plain City,OH,225,,,S - Eagle Warehouse - Plain City - OH - 43064,Gregg,Flowers,6148738400,gflowers@eaglelogistics.com,,
2000138,69832,Easoon USA - CA,TRUE,TRUE,,,0,0,91745,0,17051 Green Drive,Industry,CA,225,,,S - Easoon USA - Industry - CA - 91745,"Genny, Avery","Nolan, Chau",404-537-4485,LosAngelas.Warehouse@OneStepLogistics.com,404-537-4489,
2000139,69834,Easoon USA - GA,TRUE,TRUE,,,0,0,30336,0,6060 Boat Rock Blvd,Atlanta,GA,225,,,S - Easoon USA - Atlanta - GA - 30336,"Genny, Avery","Nolan, Chau",404-472-3922,OrderDesk@EasoonUSA.com;Warehouse.Atlanta@easoonusa.com,404-472-3921,
2000140,69836,Easoon USA - NJ,TRUE,TRUE,,,0,0,,0,37th and River Road,Pennsauken,NJ,225,,,S - Easoon USA - Pennsauken - NJ,"Genny, Avery, Mike","Nolan, Chau, McNulty",404-537-4487,Philadelphia.Warehouse@OneStepLogistics.com,404-537-4489,
2000141,69838,Easoon USA - OR,TRUE,TRUE,,,0,0,97230,0,5349 NE 152nd Place,Portland,OR,225,,,S - Easoon USA - Portland - OR - 97230,Portland,Warehouse,404-537-4484,Portland.Warehouse@OneStepLogistics.com,404-537-4489,
2000142,70646,"East Berlin, PA",TRUE,TRUE,,,0,0,17316,0,102 Locust Street,East Berling,PA,225,,,S - East Berling - PA  - 17316,Steph,Gerlach,717-259-9551,steph_gerlach@pennwoodproducts.com;;build_direct@pennwoodproducts.com,717-259-7560,
2000143,71083,East Brunswick NJ,TRUE,TRUE,,,0,-1,8816,0,26-C Kennedy Blvd,East Brunswick,NJ,225,,,S - East Brunswick - NJ - 8816,Selman,Gumruk,703 256 5650,logistic@tileoptima.com,703 256 5650,
2000144,69854,East Teak PA - Fairless Hills,TRUE,TRUE,,,0,0,19030,0,225 Lincoln Hwy,Fairless Hills,PA,225,,,S - East Teak - Fairless Hills - PA - 19030,George,Guy,864 379-2111,george@eastteak.com,864 379-2116,
2000145,69856,East Teak SC,TRUE,TRUE,,,0,0,29638,0,1106 Drake Road,Donalds,SC,225,,,S - East Teak - Donalds - SC - 29638,George,Guy,864 379-2111,george@eastteak.com,864 379-2116,
2000146,69860,Eco Element,TRUE,TRUE,,,0,0,91739,0,12398 Triple Crown Ct.,Rancho Cucamonga,CA,225,,,S - Eco Element - Rancho Cucamonga - CA - 91739,Stone,Ku,909 570-7227,egs.stone@gmail.com;egs.mandy@gmail.com,909-354-3288,
2000147,69862,Eco Element  - Grand Prairie,TRUE,TRUE,,,0,0,75050,0,913 W. North Carrier Parkway,Grand Prairie,TX,225,,,S - Eco Element - Grand Prairie - TX - 75050,Hugo,,972 602-8118,egs.stone@gmail.com;egs.mandy@gmail.com,,
2000148,69864,Eco Element - Ontario - CA,TRUE,,,,0,-1,91764,0,3030 E Inland Empire Blvd. Unit A,Ontario,CA,225,,,S - Eco Element - Ontario - CA - 91764,Stone,Ku,909-948-8884,egs.stone@gmail.com;egs.mandy@gmail.com,909-948-002,
2000149,69866,Eco Element - TX,TRUE,,,,0,0,75050,0,,Grand Prairie,TX,225,,,S - Eco Element - Grand Prairie - TX - 75050,Appointment,Phone,972-619-1563 or 972-271-4507,builddirect@abf.com,,
2000150,69453,ECOfusion dba HF International Group,TRUE,,,,0,-1,91748,0,"19224E Walnut Dr. North, Suite E",Industry,CA,225,,,S - ECOfusion dba HF International Group - Industry - CA - 91748,Yulanda,Ma,626-839-9800,sales@ecofusionflooring.com;yulanda@ecofusionflooring.com,757-941-5187,
2000151,69874,Eeetrading International Inc,TRUE,,,,0,0,92618,0,9255 Reserach Dr.,Irvine,CA,225,,,S - Eeetrading International Inc - Irvine - CA - 92618,David,Wang,909-993-5797,david.wang@eeetrading.com,,
2000152,69878,Ekowood International Berhad,TRUE,,,,0,0,,0,,Port Klang,,113,,,S - Ekowood International Berhad - Port Klang,Wayne,Gallyot,605 357 2020,muhdwayne@ekowood.com,605 357 2000,
2000153,70883,El Monte,TRUE,,,,0,-1,91731,0,9617 E. Valley Blvd,El Monte,CA,225,,,S - El Monte - CA - 91731,Bobby,Lin,626 582-8288,bobby_lin@aol.com;candy@tropicalflooring.net;tropicalfloor@aol.com,626 582-8459,-1
2000154,70042,El Monte Greenfield,TRUE,,,,0,0,91731,0,9852 Baldwin Place,El Monte,CA,225,,,S - Greenfield - El Monte - CA - 91731,Paul,Cheng,626 297-7209,greenfieldbamboo@yahoo.com,909 670-8899,
2000155,69883,Eleganza Oakland,TRUE,,,,0,0,94545,0,2399 West Winton Ave,Hayward,CA,225,,,,,,5103427542,,5103427545,
2000156,69885,Eleganza Tiles CA,TRUE,,,,0,-1,92806,0,3125 E. Coronado St.,Anaheim,CA,225,,,S - Eleganza Tiles  - Anaheim - CA - 92806,Cindy,Chapman,714-224-1700,cindy@eleganzatiles.com;mgallardo@eleganzatiles.com,714-224-1900,-1
2000157,69887,Eleganza Tiles- Hayward CA,TRUE,,,,0,-1,94545,0,2399 WEST WINTON AVENUE,Hayward,CA,225,,,S - Eleganza Oakland - Hayward - CA - 94545,Tina,Thepkaysone,510-342-7542;(714) 224-1700,ChrisF@eleganzatiles.com;tina@eleganzatiles.com,,
2000158,69889,Eleganza Tiles IL,TRUE,,,,0,-1,60007,0,2200 East Devon Avenue,Elk Grove Village,IL,225,,,S - Eleganza Tiles - Elk Grove Village - IL - 60007,Karen,Reaves,224-222-1390,kreaves@eleganzatiles.com,224-222-1395,
2000159,69891,Eleganza Tiles NJ,TRUE,,,,0,-1,8817,0,3 Taylor Road,Edison,NJ,225,,,S - Eleganza Tiles - Edison - NJ - 8817,Harbudi,Rusli,571-224-6332,benny@eleganzatiles.com,,
2000160,69893,Eleganza Tiles TX,TRUE,,,,0,-1,75234,0,2230 LBJ Freeway Suite 200,Dallas,TX,225,,,S - Eleganza Tiles - Dallas - TX - 75234,Lidy,Henny,972-247-3900,lidy@eleganzatiles.com,972-247-3920,
2000161,69840,Elof Hansson - AL,TRUE,,,,0,0,35405,0,Bear Creek Cutoff Rd.,Tuscaloosa,AL,225,,,S - Elof Hansson - Tuscaloosa - AL - 35405,Jessica,Trawick,205 759 9204 ext 153,jtrawick@iws-trucking.com,,
2000162,69905,Elof Hansson NC,TRUE,,,,0,-1,27320,0,310 Rockingham Dr,Reidsville,NC,225,,,S - Elof Hansson NC - Reidsville - NC - 27320,Ryan,Cassidy,336-349-1994,rcassidy@premierefinishingandcoating.com;rpeoples@premierefinishingandcoating.com,336-342-0450,
2000163,71073,Emil Ceramica SpA,TRUE,,,,0,0,,0,Via Ghiarola Nuova 29,Fiorano Modenese,,87,,,S - Emil Ceramica SpA - Fiorano Modenese,,,39 0536-835299,Marco.Fregni@ergontile.com;Elisa.Gobbi@ergontile.com,,
2000164,69936,Eurowest Transceramica IL,TRUE,,,,0,-1,60143,0,1159 W. Bryn Mawr Ave.,Itasca,IL,225,,,S - Eurowest Transceramica IL - Itasca - IL - 60143,Rene,Carillo,,rcarrillo@transceramica.com,,
2000165,70449,"Fairfiled, Ohio",TRUE,,,,0,0,45014,0,4400 Dixie Hwy,Fairfield,OH,225,,,S - Fairfield  - OH - 45014,"Mike, Kule","Young, Danknoff","513-604-1812, 513-608-8512",,,
2000166,69950,Far East American,TRUE,,,,0,0,36551,0,14750 Neal Rd,Loxley,AL,225,,,S - Far East American - Loxley - AL - 36551,Sam;Wayne,Lim;Brown,,slim@feaco.com;;wbrown@feaco.com,,
2000167,69954,Fenghe International Trading Ltd,TRUE,,,,0,-1,V6X2P9,0,1020-2633 Simpson Road,Richmond,BC,9,,,S - Fenghe International Trading Ltd - Richmond - BC - V6X2P9,Jason,Xin,604-288-8881,order@pontek.ca;jason@pontek.ca,604-288-8861,
2000168,69972,Floover World Factory Bosco di Scandiano,TRUE,,,,0,0,42019,0,"VIA G. PRANDI, 1",BOSCO DI SCANDIANO,,87,,,S - Floover World Factory - BOSCO DI SCANDIANO - 42019,Toni,Martinez,00 34 93 8913310,logistics2@floover.com,,
2000169,69974,Floover World Factory Muestair,TRUE,,,,0,0,,0,Palue Daint CH-7537,Muestair,,87,,,S - Floover World Factory - Muestair,Toni,Martinez,00 34 93 8913310,logistics2@floover.com,,
2000170,69976,Floover World SL,TRUE,,,,0,0,8770,0,"C/ Moli d'en Guineu, 3, Pol. Ind. Moli del Raco",SANT SADURNI D'ANOIA,Barcelona,194,,,S - Floover World SL - SANT SADURNI D'ANOIA - Barcelona - 8770,Jordi,Oyonarte,349 389 13310,sales@floover.com;toni.martinez@floover.com,,
2000171,69985,Foam Products Corporation,TRUE,,,,0,0,30701,0,350 Beamer Rd SW,Calhoun,GA,225,,,S - Foam Products Corporation - Calhoun - GA - 30701,David,Gentry,706-629-1256,davidg@foamproducts.com,,
2000172,70275,Fontana,TRUE,,,,0,0,92337,0,10700 Business Drive,Fontana,CA,225,,,S - Fontana - CA - 92337,Josh,,610 306-4505,seanyu@linka-online.com,,
2000173,69989,Fortune - Carson CA,TRUE,,,,0,0,90745,0,22351 S. Willmington Ave,Carson,CA,225,,,S - Fortune -  Carson - CA - 90745,Cheree,,310-518-4142,Alderetec@schneider.com;guilongzhu@gmail.com;jackshen052@gmail.com;sj052.tony@163.com,310-816-9804,
2000175,69991,Fortune - Hanahan SC,TRUE,,,,0,0,29410,0,916 Commerce Circle,Hanahan,SC,225,,,S - Fortune - Hanahan - SC - 29410,Darren,Franklin,843-747-7790,FranklinD@amportserv.com;guilongzhu@gmail.com;jackshen052@gmail.com;sj052.tony@163.com,843-747-7514,
2000176,69993,Fortune - Houston,TRUE,,,,0,0,77020,0,1040 Lockwood Dr.,Houston,TX,225,,,S - Fortune - Houston - TX - 77020,Angie,Martz,713 860-0366,dammy.kress@gmail.com,,
2000178,70068,Foshan,TRUE,,,,0,0,,0,,Foshan,Guangdong,16,,,S - Foshan - Guangdong,,,0086-20-23833544,,,
2000179,70167,Foshan - Main Office,TRUE,,,,0,0,528061,0,"JDD Building No. 9 TaoBo No. 1RD, Hua xia ceramic city",Foshan,Guangdong,225,,,S - Main Office - Foshan - Guangdong - 528061,Ray/ Serena,,0086-757-82019399,serena@jdd-ceramica.com;;info@jdd-ceramica.com,0086-757-85396089,
2000180,69895,Foshan City,TRUE,TRUE,,,0,0,528133,0,"Zuotian Sanshuikou Industrial Development Zone, Hekou, Sanshui District",Foshan City,Guangdong,16,,,S - Foshan City - Guangdong - 528133,,,86 13925416797,,,
2000181,70185,"Foshan Jiabang Garden Supplies Co.,Ltd",TRUE,TRUE,,,0,0,528200,0,"No.15,Xincheng Shuzi Industrial Zone,Hexi,Yanbu Town,Nanhai District",Foshan,Guangdong,16,,,"S - Foshan Jiabang Garden Supplies Co.,Ltd - Foshan - Guangdong - 528200","Anson, Beryl","Li, Chao",86-757-82757678,sales_06@diytile.net;beryl_chao@diytile.net;johndavies@builddirect.com,86-757-82757678,
2000182,70696,Fox Intermodal Corporation,TRUE,TRUE,,,0,0,7033,0,315 North 14th Street,Kenilworth,NJ,225,,,S - Fox Intermodal Corporation - Kenilworth - NJ - 7033,Ron,Knorowski,908-931-1111,ron@foxintermodal.com,,
2000183,70776,"Freeport, NY",TRUE,TRUE,,,0,0,11520,0,64 Bennington Ave.,Freeport,NY,225,,,S - Freeport - NY - 11520,Eric,Zhang,646-455-2155,ericzhang.upc@gmail.com,,
2000184,70001,From the Forest - WI,TRUE,TRUE,,,0,0,54476,0,9004 Progress Way,Weston,WI,225,,,S - From the Forest - Weston - WI - 54476,Susan,Lang,715-359-2627,susan.lang@fromtheforest.com;Jill.Kort@FromTheForest.com,,
2000185,69513,"Fujian Wonderful Bamboo & Wood Craft Industry Co., Ltd.",TRUE,TRUE,,,0,0,353600,0,Helin Industrial zone,"Zhenghe County, Nanping City",Fujian,16,,,"S - Wonderful Bamboo & Wood Craft Industry Co., Ltd. , Nanping City - Fujian - 353600",Eric,Rupert,1-896-065-5797,erupert@oxleyhillgraniteandmarble.com;;brightc@wdfintgroup.com,86-599-345-8197,
2000186,69515,Fuzhou,TRUE,TRUE,,,0,0,,0,,Fuzhou,,16,,,S - Fuzhou,,,,,,
2000187,70922,Garson,TRUE,TRUE,,,0,0,L4B1K2,0,"Unit 6, 25 West Beaver Creek Road",Richmond Hill,ON,9,,,S - Garson - Richmond Hill - ON - L4B1K2,Yao,Li,1-416-271-5090,yli@garsonwood.com;;gracy@yasenwood.com,,
2000188,69447,GFH Enterprises dba Anji Mountain,TRUE,TRUE,,,0,0,63141,0,"#1 First Missouri Center, Suite 214",St. Louis,MO,225,,,S - GFH Enterprises dba Anji Mountain - St. Louis - MO - 63141,Darryl,Gold,888 344-5004,natalie@anjimountainbamboorugco.com,314 576-3832,
2000189,70023,GL Stone,TRUE,TRUE,,,0,0,V6V 2M3,0,#125-130 13431 Maycrest Way,Richmond,BC,9,,,S - GL Stone - Richmond - BC - V6V 2M3,Li,Gong,604-247-2000,orderdesk@glstonetile.com;queenie.glstone@gmail.com,,
2000190,70038,Gracious Living Innovations Inc.,TRUE,TRUE,,,0,0,L5W1Y5,0,151 Courtneypark Drive West,Mississauga,ON,9,,,S - Gracious Living Innovations Inc. - Mississauga - ON - L5W1Y5,John,Coscarella,905-795-5505,jcoscarella@glinnov.com;mshisler@glinnov.com,905-795-5523,
2000192,71372,"Guangzhou Kindwood Co., Ltd",TRUE,TRUE,,,0,0,511356,0,"No 6 ,Yongshun West Road,Yonghe Economic Zone ,Guangzhou Economic & Technological Development Distri",Guangzhou,Guangdong,16,,,"S - Kindwood Co., Ltd - Guangzhou - Guangdong - 511356",Alina/June,,020-32221312,sales@kindwood.com;june@kindwood.com,020-32221310,
2000193,70064,"GulfCoast ard,inc",TRUE,,,,0,0,77063,0,3911 Hartsdale dr,Houston,TX,225,,,"S - GulfCoast ard,inc - Houston - TX - 77063",Max,Esen,713-595-2040,sales@blocktile.com;johndavies@builddirect.com,713-595-2041,
2000194,70075,Halstead CT,TRUE,,,,0,0,6850,0,29 Oakwood Ave,Norwalk,CT,225,,,S - Halstead - Norwalk - CT - 6850,Denise,Payne,203-299-3100,builddirect@halsteadintl.com,,
2000195,70077,Halstead GA,TRUE,,,,0,-1,31326,0,134 Industrial Blvd.,Rincon,GA,225,,,S - Halstead - Rincon - GA - 31326,Denise,Payne,706-243-6315,builddirect@halsteadintl.com,706-243-6315,
2000196,69978,Hamburg,TRUE,,,,0,0,,0,Port Of,Hamburg,,58,,,S - Hamburg,Germany,,,,,
2000197,70087,HAWA Bamboo Flooring Trading Corp.,TRUE,,,,0,0,8872,0,4000 Bordentown Ave.#4,Sayreville,NJ,225,,,S - HAWA Bamboo Flooring Trading Corp. - Sayreville - NJ - 8872,Judy,Wang,732-390-1818,hawabamnbo@gmail.com;joeblack810424@gmail.com,732-390-1838,
2000198,70451,"High Point, NC",TRUE,,,,0,0,27260,0,1116 W. Ward Stt.,High Point,NC,225,,,S - High Point  - NC - 27260,Joey,,"336-669-2731, 336-669-2731",,,
2000199,70095,"HomeFloorMax,Baldwin Park, CA",TRUE,,,,0,-1,91744,0,139 N Sunset Ave,City of Industry,CA,225,,,"S - HomeFloorMax,Baldwin Park, CA - City of Industry - CA - 91744",Sherry,Zhang,626-823-7292,homefloordepot@gmail.com,,
2000200,70097,"HomeFloorMax,El Monte, CA",TRUE,,,,0,0,91731,0,4377 North Baldwin Ave,El Monte,CA,225,,,S - HomeFloorMax - El Monte - CA - 91731,Mike,Yu,626-347-7456,mikeyu@hotmail.com;info6@unitedwoodfloor.com;;info@unitedwoodfloor.com,626-347-7456,
2000201,70099,HomeFloorMax Walden NY,TRUE,,,,0,-1,12586,0,55 Woodruff Street,Walden,NY,225,,,S - HomeFloorMax - Walden - NY - 12586,Karina,Medrano,845-713-4558,newharborshardwood@gmail.com,845-713-4662,
2000202,71374,"Homewell Wood Industry Co., Ltd",TRUE,,,,0,0,510095,0,"2407,S.Tower, WTC Complex,No.371-375 Huanshi E. Rd",Guangzhou,Guangdong,16,,,"S - Homewell Wood Industry Co., Ltd - Guangzhou - Guangdong - 510095",Eva,,86-20-87699652,sales2@Homewellhk.com,86-20-87767509,
2000203,70591,Hydropool Inc,TRUE,,,,0,0,77020,0,5633 Old Clinton Rd,Houston,TX,225,,,S - Hydropool Inc - Houston - TX - 77020,Richard,Lam,281 359-2288,richard@newtechwood.com;distribution@newtechwood.com;johndavies@builddirect.com,281 359-2088,
2000204,70117,Hyxion-LA,TRUE,,,,0,0,L5T2L6,0,335 Superior Blvd,Mississauga,ON,9,,,S - Hyxion-LA - Mississauga - ON - L5T2L6,David,Jackson,905-565-6810,jmay@hydropoolhottubs.com;ssingh@hydropoolhottubs.com,,
2000205,70173,Port of La Spezia,TRUE,,,,0,0,19126,0,,La Spezia,SP,87,,,S - Port of La Spezia - La Spezia - SP - 19126,Sinan,Dursun,571 207 6131,sdursun@jdsusa.com,571 257 0973,
2000206,70126,Ideal Tile Pico Rivera,TRUE,,,,0,0,90660,0,7105 Paramount Blvd,Pico Rivera,CA,225,,,S - Ideal Tile Pico Rivera - Pico Rivera - CA - 90660,Ada,Fu,562-949-1970,homecopr@gmail.com;cherry_jiang@hyxion.com;ken_yang@hyxion.com,,
2000207,70405,Indianapolis (Mono Serra Group),TRUE,,,,0,0,46268,0,4919 W. 78th Street,Indianapolis,IN,225,,,S - Mono Serra Group - Indianapolis - IN - 46268,Jesse,Hicks,317-337-0814,jesse.hicks@dbschenker.com,,
2000208,69813,iNet Flooring,TRUE,,,,0,0,91744,0,18335 Bedford Circle,La Puente,CA,225,,,S - iNet Flooring - La Puente - CA - 91744,David,Liu,626 839-7598,info@inetflooring.com,626 839-7698,
2000209,70137,Innodeck,TRUE,,,,0,0,66215,0,9600 Dice Lane,Lenexa,KS,225,,,S - Innodeck - Lenexa - KS - 66215,William & Catherine,You,913-438-3366,youwmkc@gmail.com;voronaus@outlook.com;johndavies@builddirect.com;janaandibe@builddirect.com,913-438-3377,
2000210,70144,InstaFloor Bella Vista,TRUE,,,,0,0,72715,0,652 W Lancashire Blvd,Bella Vista,AR,225,,,S - InstaFloor Bella Vista - Bella Vista - AR - 72715,Lisa,van Genderen,479-715-6005,Lisa.vanGenderen@InstaloorNA.com,479-715-6156,
2000211,70148,International Wood Floors Naturally Inc.,TRUE,,,,0,0,V3M6K7,0,101-590 Ebury Place,Delta,BC,9,,,S - International Wood Floors Naturally Inc. - Delta - BC - V3M6K7,Peter,,604-540-4936,info@iwfn.net,604-540-7144,
2000212,70381,Irvine,TRUE,,,,0,0,92614,0,17871 Von Karman,Irvine,CA,225,,,S - Irvine - CA - 92614,Cindy,Gonzales,949-943-8200,cgonzales@3plglobal.com,949-943-8201,
2000213,69938,Itasca - Eurowest,TRUE,TRUE,,,0,0,60143,0,1159 W. Bryn Mawr,Itasca,IL,225,,,S - Eurowest - Itasca - IL - 60143,Dave,Majewski,630 875-1825,dmajewski@transceramica.com;ncornillez@eurowest.com,,
2000214,70885,J and S Warehouse - East Brunswick,TRUE,TRUE,,,0,-1,8816,0,40 Cotters Lane,East Brunswick,NJ,225,,,S - J and S Warehouse - East Brunswick - NJ - 8816,Steve,Hammond,732-390-6090,steve.jandswarehouse@verizon.net,732-390-5944,
